Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,ship_days,order_month,order_quarter,order_dayofweek,order_year,order_day,is_profitable,high_discount,is_standard_shipping
Second Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,1801.632,6,0.2,3,8,3,1,2017,15,0,0,0
Second Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,143.952,3,0.2,5,9,3,4,2014,26,1,0,0
Standard Class,Home Office,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,8.928,2,0.2,6,6,2,3,2017,22,1,0,1
First Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,34.384,1,0.2,3,1,1,6,2017,15,1,0,0
First Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,1924.16,8,0.2,3,1,1,6,2017,15,1,0,0
First Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,64.784,1,0.2,3,6,2,3,2016,2,0,0,0
Same Day,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,15.8,5,0.2,0,11,4,2,2016,23,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,24.896,4,0.2,4,6,2,5,2014,21,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,44.416,2,0.2,4,6,2,5,2014,21,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,18.704,7,0.2,4,12,4,0,2017,18,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,1.504,1,0.2,6,5,2,3,2016,26,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,34.848,2,0.2,6,5,2,3,2016,26,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,281.904,2,0.2,4,10,4,5,2014,11,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,201.432,3,0.2,4,10,4,5,2014,11,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,76.792,1,0.2,4,11,4,1,2014,18,0,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,84.784,2,0.2,4,7,3,4,2016,29,0,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,2.624,1,0.2,6,12,4,5,2017,9,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,82.368,2,0.2,5,5,2,3,2016,12,0,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,98.112,7,0.2,5,4,2,6,2015,5,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,563.808,4,0.2,5,4,2,6,2015,5,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,5.472,3,0.2,7,8,3,4,2016,26,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,7.872,3,0.2,6,9,3,3,2016,22,1,0,1
First Class,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,39.296,4,0.2,3,11,4,1,2017,21,1,0,0
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,4.224,3,0.2,4,9,3,0,2014,29,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,55.44,11,0.2,4,9,3,0,2014,29,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,1801.632,6,0.2,4,9,3,0,2014,29,0,0,1
First Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,37.392,3,0.2,3,12,4,4,2017,1,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,29.24,5,0.2,4,9,3,3,2017,7,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,4.896,3,0.2,4,9,3,3,2017,7,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,394.816,4,0.2,5,12,4,5,2016,3,1,0,1
First Class,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,20.808,9,0.2,3,9,3,6,2014,21,1,0,0
Second Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,9.408,7,0.2,5,8,3,1,2017,29,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,38.976,3,0.2,5,7,3,6,2015,5,0,0,1
First Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,23.616,8,0.2,2,6,2,4,2016,10,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,59.904,2,0.2,4,5,2,6,2015,3,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,23.696,2,0.2,4,5,2,6,2015,3,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,18.2,7,0.2,4,5,2,6,2015,3,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,76.752,3,0.2,4,5,2,6,2015,3,0,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,10.584,7,0.2,5,8,3,0,2016,29,0,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,62.808,3,0.2,5,11,4,6,2014,23,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,34.656,2,0.2,5,12,4,4,2014,26,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,81.552,2,0.2,5,12,4,4,2014,26,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,227.136,4,0.2,5,12,4,4,2014,26,0,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,24.4,2,0.2,4,11,4,5,2015,7,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,52.512,6,0.2,4,10,4,5,2014,18,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,186.912,6,0.2,4,10,4,5,2014,18,0,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,3.304,1,0.2,4,7,3,1,2017,25,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Fasteners,12.576,4,0.2,5,4,2,3,2015,16,1,0,1
First Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,348.488,7,0.2,2,12,4,4,2014,5,1,0,0
First Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,172.736,4,0.2,2,12,4,4,2014,5,0,0,0
Standard Class,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,8.384,1,0.2,4,4,2,4,2017,28,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,6.848,2,0.2,4,4,2,4,2017,28,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,20.136,3,0.2,4,11,4,3,2017,2,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,8.856,3,0.2,4,11,4,3,2017,2,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,13.392,3,0.2,5,12,4,0,2017,4,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,4.672,1,0.2,4,1,1,0,2016,4,1,0,1
First Class,Home Office,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,11.736,3,0.2,2,4,2,1,2015,7,1,0,0
First Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,13.392,3,0.2,2,7,3,4,2017,7,1,0,0
First Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,23.904,6,0.2,2,4,2,6,2015,5,1,0,0
Standard Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,17.544,3,0.2,7,8,3,6,2017,13,1,0,1
First Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,51.336,3,0.2,3,4,2,3,2017,20,1,0,0
First Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,332.704,1,0.2,3,4,2,3,2017,20,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,106.8,10,0.2,5,8,3,4,2015,7,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,71.376,3,0.2,7,10,4,5,2017,21,0,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,57.576,3,0.2,4,2,1,1,2016,23,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,83.92,5,0.2,7,10,4,0,2014,6,0,0,1
First Class,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,4.928,2,0.2,3,10,4,4,2016,7,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,5.984,2,0.2,4,3,1,1,2016,8,0,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,10.08,2,0.2,6,7,3,3,2016,7,1,0,1
Second Class,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Supplies,37.752,3,0.2,3,7,3,1,2017,25,1,0,0
Second Class,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,259.92,5,0.2,3,7,3,1,2017,25,0,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,41.584,2,0.2,4,7,3,0,2014,14,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,9.184,2,0.2,5,7,3,1,2017,18,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,43.28,1,0.2,5,3,1,5,2017,11,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,31.68,4,0.2,6,10,4,6,2017,22,1,0,1
Second Class,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,77.24,5,0.2,4,2,1,1,2015,10,1,0,0
Standard Class,Home Office,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,16.52,5,0.2,7,9,3,3,2016,22,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,12.672,8,0.2,6,11,4,0,2016,28,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,32.544,2,0.2,6,11,4,0,2016,28,0,0,1
Second Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,552.56,5,0.2,2,3,1,6,2016,13,0,0,0
Second Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,126.08,2,0.2,2,3,1,6,2016,13,0,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,195.104,4,0.2,4,4,2,0,2017,10,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,147.184,2,0.2,5,9,3,1,2015,15,0,0,1
Second Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,22.32,5,0.2,4,5,2,5,2014,10,1,0,0
First Class,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,422.856,3,0.2,3,8,3,3,2015,13,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,7.872,3,0.2,4,9,3,0,2016,5,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,324.744,3,0.2,5,6,2,3,2017,1,0,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,41.376,6,0.2,4,9,3,4,2014,26,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,30.672,3,0.2,6,12,4,1,2014,9,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,11.264,8,0.2,4,7,3,0,2016,18,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,284.08,10,0.2,4,7,3,0,2016,18,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Fasteners,8.0,2,0.2,5,5,2,2,2017,3,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,16.656,3,0.2,4,5,2,1,2016,24,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,8.016,3,0.2,4,6,2,6,2015,7,1,0,1
First Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,33.568,2,0.2,1,12,4,1,2015,22,1,0,0
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,51.968,2,0.2,7,5,2,4,2015,15,0,0,1
First Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,4.768,2,0.2,3,1,1,6,2017,29,1,0,0
First Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,16.52,5,0.2,3,12,4,4,2016,30,1,0,0
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,8.016,3,0.2,4,12,4,4,2014,26,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,3.552,2,0.2,4,3,1,6,2015,1,1,0,1
First Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,13.248,4,0.2,3,12,4,4,2017,8,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,14.76,5,0.2,5,10,4,3,2017,26,1,0,1
First Class,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,6.912,3,0.2,3,12,4,5,2015,19,1,0,0
First Class,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Supplies,55.6,5,0.2,3,9,3,1,2015,22,1,0,0
First Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,20.664,7,0.2,2,9,3,5,2017,30,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,44.688,7,0.2,4,8,3,6,2015,16,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,15.936,4,0.2,4,12,4,4,2017,1,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Supplies,769.184,4,0.2,4,4,2,1,2016,5,0,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Fasteners,7.92,5,0.2,4,4,2,3,2017,13,1,0,1
Same Day,Home Office,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,5.904,2,0.2,0,6,2,4,2015,19,1,0,0
Second Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,453.6,3,0.2,2,6,2,5,2016,18,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,577.584,6,0.2,4,11,4,1,2015,10,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,9.648,6,0.2,4,6,2,1,2016,7,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,1080.096,6,0.2,5,11,4,2,2014,5,0,0,1
Second Class,Home Office,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,37.312,4,0.2,2,8,3,4,2016,12,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,33.528,3,0.2,5,4,2,3,2016,7,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,36.744,3,0.2,5,4,2,3,2016,7,1,0,1
Standard Class,Consumer,Concord,North Carolina,28027,South,Office Supplies,Paper,15.552,3,0.2,5,4,2,5,2017,15,1,0,1
Standard Class,Home Office,Chicago,Illinois,60610,Central,Office Supplies,Paper,64.624,7,0.2,4,8,3,0,2016,29,1,0,1
Second Class,Consumer,Columbus,Ohio,43229,East,Office Supplies,Paper,23.976,3,0.2,2,8,3,0,2014,25,1,0,0
First Class,Corporate,Columbus,Ohio,43229,East,Office Supplies,Paper,78.304,2,0.2,3,2,1,3,2017,2,1,0,0
Standard Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,16.056,3,0.2,7,7,3,3,2017,6,1,0,1
Standard Class,Consumer,Akron,Ohio,44312,East,Office Supplies,Paper,21.744,3,0.2,5,6,2,5,2017,24,1,0,1
First Class,Consumer,Dublin,Ohio,43017,East,Office Supplies,Paper,22.704,6,0.2,3,12,4,3,2015,24,1,0,0
Second Class,Consumer,Chicago,Illinois,60610,Central,Office Supplies,Paper,25.92,5,0.2,5,6,2,5,2016,4,1,0,0
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,11.648,2,0.2,4,10,4,4,2017,13,1,0,1
Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,18.176,4,0.2,4,10,4,4,2017,13,1,0,1
Standard Class,Consumer,Portland,Oregon,97206,West,Office Supplies,Paper,141.76,5,0.2,6,9,3,5,2015,26,1,0,1
Standard Class,Consumer,Portland,Oregon,97206,West,Office Supplies,Paper,31.104,6,0.2,6,9,3,5,2015,26,1,0,1
Standard Class,Corporate,Saint Petersburg,Florida,33710,South,Office Supplies,Paper,15.552,3,0.2,7,8,3,5,2014,9,1,0,1
Standard Class,Corporate,Charlotte,North Carolina,28205,South,Office Supplies,Paper,36.24,5,0.2,5,4,2,5,2016,23,1,0,1
First Class,Corporate,Quincy,Illinois,62301,Central,Office Supplies,Paper,99.136,4,0.2,3,9,3,2,2016,28,1,0,0
First Class,Consumer,Miami,Florida,33180,South,Office Supplies,Paper,9.568,2,0.2,2,12,4,2,2014,24,1,0,0
Second Class,Home Office,Chicago,Illinois,60623,Central,Office Supplies,Paper,313.488,7,0.2,2,6,2,6,2016,12,1,0,0
Standard Class,Corporate,Parker,Colorado,80134,West,Office Supplies,Paper,32.792,1,0.2,5,5,2,0,2016,30,1,0,1
Standard Class,Consumer,Salem,Oregon,97301,West,Office Supplies,Paper,20.736,4,0.2,4,3,1,6,2016,20,1,0,1
Standard Class,Consumer,Salem,Oregon,97301,West,Office Supplies,Paper,10.368,2,0.2,4,3,1,6,2016,20,1,0,1
Standard Class,Consumer,Tampa,Florida,33614,South,Office Supplies,Paper,131.904,3,0.2,4,3,1,5,2014,15,1,0,1
Second Class,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,8.448,2,0.2,2,9,3,6,2016,11,1,0,0
Standard Class,Home Office,Chicago,Illinois,60653,Central,Office Supplies,Paper,36.352,8,0.2,4,6,2,4,2017,9,1,0,1
Standard Class,Corporate,Cary,North Carolina,27511,South,Office Supplies,Paper,10.368,2,0.2,5,9,3,4,2014,12,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,5.344,1,0.2,4,9,3,3,2016,15,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,41.472,8,0.2,4,6,2,5,2014,28,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,335.52,4,0.2,4,6,2,5,2014,28,1,0,1
Standard Class,Home Office,Columbia,Tennessee,38401,South,Office Supplies,Paper,9.664,2,0.2,7,11,4,5,2017,4,1,0,1
Standard Class,Consumer,Charlotte,North Carolina,28205,South,Office Supplies,Paper,192.16,5,0.2,4,8,3,4,2017,25,1,0,1
First Class,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,15.552,3,0.2,3,9,3,5,2014,13,1,0,0
First Class,Consumer,Toledo,Ohio,43615,East,Office Supplies,Paper,13.872,3,0.2,3,4,2,4,2017,14,1,0,0
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,12.192,3,0.2,4,9,3,5,2017,2,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,45.056,8,0.2,4,6,2,0,2016,20,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,15.552,3,0.2,4,6,2,0,2016,20,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,15.552,3,0.2,4,11,4,1,2017,28,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,25.344,6,0.2,4,11,4,1,2017,28,1,0,1
Second Class,Consumer,Phoenix,Arizona,85023,West,Office Supplies,Paper,15.552,3,0.2,3,5,2,0,2017,15,1,0,0
Standard Class,Consumer,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,115.296,3,0.2,4,11,4,4,2015,13,1,0,1
Second Class,Home Office,Springfield,Ohio,45503,East,Office Supplies,Paper,15.552,3,0.2,2,1,1,0,2016,11,1,0,0
Second Class,Home Office,Springfield,Ohio,45503,East,Office Supplies,Paper,63.312,3,0.2,2,1,1,0,2016,11,1,0,0
First Class,Consumer,Cincinnati,Ohio,45231,East,Office Supplies,Paper,15.696,3,0.2,2,11,4,6,2016,20,1,0,0
First Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,6.72,2,0.2,2,7,3,4,2015,3,1,0,0
Standard Class,Home Office,Denver,Colorado,80219,West,Office Supplies,Paper,29.472,3,0.2,4,4,2,3,2016,28,1,0,1
Same Day,Corporate,Coral Springs,Florida,33065,South,Office Supplies,Paper,15.552,3,0.2,0,9,3,1,2015,15,1,0,0
First Class,Consumer,Jacksonville,Florida,32216,South,Office Supplies,Paper,251.64,3,0.2,2,4,2,6,2017,9,1,0,0
First Class,Consumer,Wilmington,North Carolina,28403,South,Office Supplies,Paper,10.816,4,0.2,1,10,4,0,2017,9,1,0,0
Standard Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,23.68,4,0.2,6,10,4,3,2017,19,1,0,1
Standard Class,Home Office,Columbus,Ohio,43229,East,Office Supplies,Paper,419.4,5,0.2,6,4,2,1,2016,19,1,0,1
Standard Class,Corporate,Mesa,Arizona,85204,West,Office Supplies,Paper,86.272,4,0.2,4,9,3,5,2015,26,1,0,1
Standard Class,Consumer,Parma,Ohio,44134,East,Office Supplies,Paper,31.104,6,0.2,7,6,2,1,2017,20,1,0,1
Second Class,Consumer,Jackson,Tennessee,38301,South,Office Supplies,Paper,3.424,1,0.2,3,8,3,4,2017,25,1,0,0
Standard Class,Consumer,Tucson,Arizona,85705,West,Office Supplies,Paper,19.92,5,0.2,5,12,4,6,2015,6,1,0,1
Standard Class,Consumer,Tucson,Arizona,85705,West,Office Supplies,Paper,198.272,8,0.2,5,12,4,6,2015,6,1,0,1
Standard Class,Corporate,Miami,Florida,33142,South,Office Supplies,Paper,74.352,3,0.2,5,3,1,3,2015,26,1,0,1
Same Day,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,11.352,3,0.2,0,11,4,0,2015,9,1,0,0
Same Day,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Paper,10.688,2,0.2,0,5,2,6,2016,8,1,0,0
Same Day,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Paper,10.368,2,0.2,0,5,2,6,2016,8,1,0,0
Standard Class,Consumer,Tigard,Oregon,97224,West,Office Supplies,Paper,15.552,3,0.2,6,11,4,2,2014,26,1,0,1
First Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,10.368,2,0.2,2,12,4,6,2017,10,1,0,0
Standard Class,Corporate,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,96.256,8,0.2,5,9,3,6,2014,28,1,0,1
Standard Class,Corporate,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,10.688,2,0.2,5,9,3,6,2014,28,1,0,1
Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,20.736,4,0.2,4,10,4,0,2017,30,1,0,1
Second Class,Consumer,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,10.272,3,0.2,4,8,3,5,2016,13,1,0,0
Standard Class,Corporate,Chicago,Illinois,60610,Central,Office Supplies,Paper,54.816,3,0.2,6,10,4,6,2016,23,1,0,1
Standard Class,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Paper,5.184,1,0.2,4,2,1,1,2016,16,1,0,1
Standard Class,Corporate,Charlotte,North Carolina,28205,South,Office Supplies,Paper,78.304,2,0.2,4,8,3,4,2014,1,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,31.104,6,0.2,6,6,2,3,2015,25,1,0,1
Standard Class,Home Office,Columbus,Ohio,43229,East,Office Supplies,Paper,16.224,2,0.2,5,6,2,2,2014,4,1,0,1
Standard Class,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,217.056,7,0.2,4,11,4,6,2016,13,1,0,1
Standard Class,Consumer,Medford,Oregon,97504,West,Office Supplies,Paper,24.784,1,0.2,5,11,4,3,2016,24,1,0,1
First Class,Corporate,Springfield,Oregon,97477,West,Office Supplies,Paper,5.184,1,0.2,1,10,4,5,2017,21,1,0,0
